city,nightmarket_name,latitude,longitude,place_id,wt,url
臺中市,廟東夜市,24.2516463,120.7191983,ChIJ0VgPXQ8aaTQR9DNAPyFURZg,"['Monday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM']",https://maps.google.com/?cid=10972268568929907700
臺中市,太平臺中小鎮夜市,24.1195548,120.7212335,ChIJU7qAsAYjaTQRHV9K09WUS4g,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 4:00\u2009–\u20099:30\u202fPM', 'Friday: 4:00\u2009–\u20099:30\u202fPM', 'Saturday: 4:00\u2009–\u20099:30\u202fPM', 'Sunday: 4:00\u2009–\u20099:30\u202fPM']",https://maps.google.com/?cid=9821107058505309981
臺中市,四張犁夜市,24.1943803,120.6793981,ChIJVYFLwroXaTQRFcJdSDl0ZM0,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 5:00\u2009–\u200911:00\u202fPM']",https://maps.google.com/?cid=14800082064822354453
臺中市,捷運總站夜市,24.1844475,120.7082321,ChIJ0WANGMg9aTQRrXxBKvlwau4,"['Monday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: Closed', 'Friday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u200912:30\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u200912:00\u202fAM']",https://maps.google.com/?cid=17179667944016280749
臺中市,潭子勝利夜市,24.2162897,120.698137,ChIJNVk6HG8XaTQRFWVHphQqUCk,"['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: Closed', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=2976925621869307157
臺中市,潭子頭家夜市,24.1955607,120.7014952,ChIJDTNXpYQXaTQR--QMTcy2tM0,"['Monday: Closed', 'Tuesday: 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:00\u2009–\u200910:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=14822673262165419259
臺中市,大雅(雅潭)夜市,24.2208536,120.654935,ChIJp72cdvAWaTQRYadrDwnsbzE,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:30\u2009–\u200911:30\u202fPM', 'Thursday: Closed', 'Friday: 5:30\u2009–\u200911:30\u202fPM', 'Saturday: 5:30\u2009–\u200911:30\u202fPM', 'Sunday: 5:30\u2009–\u200911:30\u202fPM']",https://maps.google.com/?cid=3562325353930925921
臺中市,葫蘆墩觀光夜市,24.249009,120.730445,ChIJ-23OaRcaaTQRuOq950DYiWs,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: Closed', 'Friday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u200912:00\u202fAM']",https://maps.google.com/?cid=7748962407145138872
臺中市,SOGO停車場夜市,24.1569912,120.6624489,ChIJFSazVhY9aTQRJGGnjAubzBU,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=1570800843952185636
臺中市,八方國際觀光夜市,24.2453946,120.703861,ChIJAegX4qwQaTQR5LzgZEvm5F8,[],https://maps.google.com/?cid=6909900939782569188
臺中市,神岡夜市（北莊星期二夜市）,24.2579011,120.6652585,ChIJS76u8CkRaTQRXiLxBBZytDs,"['Monday: Closed', 'Tuesday: 5:30\u2009–\u200911:30\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=4302188982943425118
臺中市,后里夜市,24.3081844,120.7243127,ChIJYw3epbwaaTQRLW22GMeX90A,"['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=4681377219043814701
臺中市,外埔夜市,24.3272181,120.6570866,ChIJC9cNtM8RaTQRtW15Ds6D8q4,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 6:00\u2009–\u200911:30\u202fPM']",https://maps.google.com/?cid=12606283227992780213
臺中市,東勢夜市,24.255428,120.8273477,ChIJ3QuPJV4caTQRJ22np04B6pQ,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: 5:00\u2009–\u200911:45\u202fPM', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=10730390499495472423
臺中市,旱溪夜市,24.133514,120.7008054,ChIJqaM87zc9aTQRg6mT2EhZ5vg,"['Monday: Closed', 'Tuesday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: Closed', 'Thursday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']",https://maps.google.com/?cid=17935120735455652227
臺中市,太平東平夜市,24.1338269,120.7192628,ChIJ1TB4GLYiaTQRwniZzmGjJIw,"['Monday: 6:15\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:15\u2009–\u200911:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 6:15\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=10098375904944814274
臺中市,大慶觀光夜市,24.1231013,120.6552828,ChIJt4pACfE9aTQR6hpJlCrymbg,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: Closed', 'Friday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u200912:00\u202fAM']",https://maps.google.com/?cid=13301929239105837802
臺中市,大里勝利大夜市,24.101068,120.6858518,ChIJe6s1p-s8aTQRrCL2WeB8v-U,"['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=16555088058261054124
臺中市,大里塗城夜市,24.0861078,120.7079602,ChIJD7NpvrM8aTQRrVZEL5MPeuM,[],https://maps.google.com/?cid=16391430918595958445
臺中市,大里文化街夜市,24.0928995,120.7001515,ChIJOWv4I7g8aTQRCLmjCR-1ESA,[],https://maps.google.com/?cid=2310827228728113416
臺中市,亞洲大學夜市,24.0438118,120.6882229,ChIJLT8KBhg7aTQRgspvTJdhVXo,"['Monday: Closed', 'Tuesday: 4:00\u2009–\u200910:00\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=8815059148097964674
臺中市,霧峰四德路夜市,24.0648163,120.6785562,ChIJMWBguR87aTQRdJ-UNcMfOVg,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 5:00\u2009–\u200910:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=6357147272288182132
臺中市,霧峰德泰街夜市,24.0681669,120.7003248,ChIJq6qq_1k7aTQRZ6HwzH_2i_M,"['Monday: Closed', 'Tuesday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=17549391401738871143
臺中市,大肚夜市,24.1553508,120.545188,ChIJS8XiqZ4_aTQRdu4CZpak23k,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 5:00\u2009–\u200910:00\u202fPM']",https://maps.google.com/?cid=8780792864352431734
臺中市,大肚山龍井自強夜市,24.1762464,120.5794905,ChIJWVmo4C0-aTQRfL027IKHfvM,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:00\u2009–\u200911:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 4:00\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=17545610194660539772
臺中市,龍井茄投夜市,24.1784429,120.5299139,ChIJa0AppfU_aTQRyyEj58IOLSo,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:50\u2009–\u20099:50\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 4:50\u2009–\u20099:50\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=3039101553809236427
臺中市,龍井龍津夜市,24.197174,120.52303,ChIJyade7gFAaTQRVirymJFWAY0,"['Monday: 5:00\u2009–\u200911:30\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=10160497417660803670
臺中市,福順宮,24.2010839,120.4982675,ChIJ3-JDJidAaTQRVMFHmsiCy6k,[],https://maps.google.com/?cid=12235016610775548244
臺中市,靜宜夜市,24.2273757,120.576153,ChIJ6Yma5aoVaTQRTIoJr0u8BiY,"['Monday: 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Tuesday: Closed', 'Wednesday: 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=2740084456546732620
臺中市,梧棲夜市,24.247821,120.530124,ChIJo5OLG9MUaTQRWv6z3ZlMbL8,"['Monday: Closed', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=13793483982462254682
臺中市,梧棲中港觀光夜市,24.2450123,120.5422848,ChIJpyAaU9oUaTQRSYuPPsaa4o0,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=10223904280328244041
臺中市,清水五權夜市,24.2769543,120.568073,ChIJAbJQ2fgTaTQRdHQssc5yM_4,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: Closed', 'Friday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u200912:00\u202fAM']",https://maps.google.com/?cid=18317110341507249268
臺中市,沙鹿鹿峰夜市,24.2537572,120.5625924,ChIJCxyXpHcVaTQR4dXA_KburWk,[],https://maps.google.com/?cid=7615004945925854689
臺中市,大甲夜市,24.3461589,120.6224095,ChIJBe9I9_8RaTQR3nO5nievTKw,"['Monday: 4:00\u2009–\u200911:30\u202fPM', 'Tuesday: 4:00\u2009–\u200911:30\u202fPM', 'Wednesday: 4:00\u2009–\u200911:30\u202fPM', 'Thursday: 4:00\u2009–\u200911:30\u202fPM', 'Friday: 4:00\u2009–\u200911:30\u202fPM', 'Saturday: 4:00\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:30\u202fPM']",https://maps.google.com/?cid=12415490857455154142
臺中市,大甲蔣公路夜市,24.3461589,120.6224095,ChIJBe9I9_8RaTQR3nO5nievTKw,"['Monday: 4:00\u2009–\u200911:30\u202fPM', 'Tuesday: 4:00\u2009–\u200911:30\u202fPM', 'Wednesday: 4:00\u2009–\u200911:30\u202fPM', 'Thursday: 4:00\u2009–\u200911:30\u202fPM', 'Friday: 4:00\u2009–\u200911:30\u202fPM', 'Saturday: 4:00\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:30\u202fPM']",https://maps.google.com/?cid=12415490857455154142
彰化縣,彰化中央陸橋夜市,24.0643627,120.532857,ChIJAQBAj344aTQRosoSIQtJ4t0,[],https://maps.google.com/?cid=15988421939267029666
彰化縣,彰化精誠夜市,24.0726548,120.52671,ChIJBcodWn9HaTQRx-egv8DtI-0,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u20091:00\u202fAM']",https://maps.google.com/?cid=17087762823278290887
彰化縣,彰化冠天夜市,24.0871586,120.5689477,ChIJCzO1AZw5aTQRVxWPKFomF8k,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 5:00\u2009–\u200911:00\u202fPM']",https://maps.google.com/?cid=14490092494757238103
彰化縣,和美東發夜市,24.0517963,120.5161352,ChIJdRR5tR5JaTQRJ380ulhL6NY,[],https://maps.google.com/?cid=15485710163166658343
彰化縣,和美美寮路夜市,24.1145504,120.5069485,ChIJ2YtG6EpHaTQR0uK9q1xueWU,[],https://maps.google.com/?cid=7311996814310105810
彰化縣,和美仁愛夜市,24.1060488,120.4910271,ChIJ8378JyVHaTQRTfUhtrMjUpQ,"['Monday: Closed', 'Tuesday: 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: Closed', 'Thursday: 5:00\u2009–\u200910:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=10687644120465405261
彰化縣,鹿港鹿和夜市,24.0601688,120.440534,ChIJia9XRAlGaTQRp-7FOiQb81Q,[],https://maps.google.com/?cid=6121266160945458855
彰化縣,鹿港頂番夜市,24.0854718,120.4797797,ChIJ36ND2_1GaTQRgvk8llv2mZk,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=11068148432462739842
彰化縣,鹿港草港夜市,24.1083223,120.4582006,ChIJBzKNeb9GaTQRpx9BfgrQWNU,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 6:00\u2009–\u200910:30\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=15373266071515635623
彰化縣,福興夜市,24.0306902,120.4256805,ChIJp84kIVdPaTQRQl_P9CS4OcU,[],https://maps.google.com/?cid=14211592568009875266
彰化縣,線西夜市,24.1327773,120.463184,ChIJmXhiwjZBaTQRuzs_UaWoaPI,"['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=17467396582742637499
彰化縣,伸港水尾夜市,24.1431951,120.4878567,ChIJFdIkNOdAaTQRYEjntI9QoaM,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:30\u2009–\u200910:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=11790793877578270816
彰化縣,伸港福安宮夜市,24.1625171,120.4883948,ChIJAQAAAFBAaTQR1X0vd1w-L50,"['Monday: 5:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 5:00\u202fAM\u2009–\u20098:30\u202fPM']",https://maps.google.com/?cid=11326340154717601237
彰化縣,秀水夜市,24.0384483,120.5076293,ChIJ_x9i3jFHaTQRPNUH9r-ei0o,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:30\u2009–\u200911:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 5:30\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=5371561527873099068
彰化縣,芬園社口夜市,24.0149914,120.630005,ChIJbzlNxxo6aTQRqfxc5VnamAY,"['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=475369840322608297
彰化縣,員林龍燈夜市,23.971767,120.567725,ChIJrYBzWFc2aTQROP85flk5pEs,"['Monday: Closed', 'Tuesday: 5:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u20091:00\u202fAM']",https://maps.google.com/?cid=5450544505557745464
彰化縣,員林大圓林觀光夜市,23.959574,120.5854674,ChIJWcqaNu82aTQRI3d1WE6G_v0,[],https://maps.google.com/?cid=18302213606729938723
彰化縣,員林林厝夜市,23.971767,120.567725,ChIJrYBzWFc2aTQROP85flk5pEs,"['Monday: Closed', 'Tuesday: 5:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u20091:00\u202fAM']",https://maps.google.com/?cid=5450544505557745464
彰化縣,社頭芭樂市場夜市,23.9027882,120.5831424,ChIJ1Wjpg0U0aTQRPArHQIhlQww,[],https://maps.google.com/?cid=883661587771492924
彰化縣,永靖觀光夜市,23.9202279,120.5451797,ChIJe5o_FvM1aTQRnNtKFUmVxGo,[],https://maps.google.com/?cid=7693438204578028444
彰化縣,大村夜市,23.9929336,120.5436675,ChIJZ127SsQ3aTQRhEf1uwMc_Gs,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=7781125058553268100
彰化縣,花壇夜市,24.0286171,120.5428793,ChIJq6rqhBs4aTQRMlXs-ygiF44,"['Monday: Closed', 'Tuesday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 6:00\u202fPM\u2009–\u20091:00\u202fAM']",https://maps.google.com/?cid=10238689837270717746
彰化縣,田中夜市,23.8748977,120.5714726,ChIJOX5VGh01aTQR1k1LanU4OOg,[],https://maps.google.com/?cid=16733186492440726998
彰化縣,田中鐵支路觀光夜市,23.8684288,120.5278398,ChIJ9z8ZpPpLaTQRZv6nyS9VzKk,[],https://maps.google.com/?cid=12235247951393848934
彰化縣,田中高鐵夜市,23.8748977,120.5714726,ChIJOX5VGh01aTQR1k1LanU4OOg,[],https://maps.google.com/?cid=16733186492440726998
彰化縣,二水夜市,23.812781,120.6134994,ChIJx9yKhDrLbjQR2YbKEINI210,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:30\u2009–\u200910:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=6763078993186555609
彰化縣,田尾夜市,23.8968946,120.5325324,ChIJ3zHfFH81aTQRhrKQdvmGnIU,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u200912:00\u202fAM']",https://maps.google.com/?cid=9627718509405450886
彰化縣,田尾海豐崙夜市,23.918799,120.500768,ChIJpZdJ3ENKaTQRN43cFkN3eO8,[],https://maps.google.com/?cid=17255673102300122423
彰化縣,埤頭夜市,23.890481,120.458182,ChIJLVmxlHFLaTQReOdNKDlSBoA,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 6:00\u2009–\u200911:00\u202fPM', 'Friday: Closed', 'Saturday: 4:00\u2009–\u200910:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=9225151292157847416
彰化縣,週四(埤頭新增周六場),23.8714501,120.4804048,ChIJszFJNBVLaTQRZmHbpSdfGYk,[],https://maps.google.com/?cid=9879031881504874854
彰化縣,埤頭星期四.六夜市,23.8941829,120.4569702,ChIJOTkMNQBLaTQRuEPPAN1jpBo,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:00\u2009–\u200910:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=1919769142019179448
彰化縣,北斗觀光夜市,23.8680449,120.5281193,ChIJjxE-hlg1aTQRY_k3lzrX5V0,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=6766050661839141219
彰化縣,溪州夜市,23.8578768,120.5034242,ChIJxXciazW1bjQR1ajp4OXhrSY,"['Monday: 5:00\u2009–\u200911:30\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:00\u2009–\u200911:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=2787132121849374933
彰化縣,二林王子夜市,23.8971298,120.3773275,ChIJR2HSDzBNaTQR1zEHdgXUWds,[],https://maps.google.com/?cid=15805897487153574359
彰化縣,二林金仔角觀光夜市,23.895108,120.3709161,ChIJ4dh5lTZNaTQRIEBZJNG0fw0,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 5:30\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=972694854886309920
彰化縣,埔鹽夜市,23.9980521,120.4749292,ChIJCR6JOfxIaTQRDvni5qy_Y2c,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:30\u2009–\u200911:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=7450008957929847054
彰化縣,埔鹽新水夜市,23.9868217,120.4464398,ChIJ2TMIjzBJaTQRHI2XaqJU-bU,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 6:00\u2009–\u200910:30\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=13112604846615661852
彰化縣,埔鹽天盛夜市,23.983249,120.428848,ChIJi2CX4clOaTQRhU4RwH4DqgE,[],https://maps.google.com/?cid=119912183001861765
彰化縣,溪湖夜市,23.9578342,120.4859701,ChIJTyqtDYNJaTQRyYCwdeV3SYI,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 6:00\u2009–\u200911:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=9388166725636227273
彰化縣,溪湖忠溪夜市,23.9538871,120.4859637,ChIJWaXAZ4FJaTQRFiQOk9IsyBU,"['Monday: Closed', 'Tuesday: 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=1569553753060549654
彰化縣,溪湖大公路夜市,23.961971,120.4692567,ChIJ-0f0N2VJaTQRBSAaAG1tSPU,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=17674497052536086533
彰化縣,芳苑草湖夜市,23.9578549,120.3847832,ChIJ70Xwy81NaTQRsd0aLRnW6fo,"['Monday: 6:00\u2009–\u20099:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 6:00\u2009–\u20099:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=18080217582674828721
彰化縣,芳苑王功夜市,23.960519,120.3379351,ChIJd29RVgtSaTQRTGJjFvJhEVs,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u200910:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=6562133824441115212
彰化縣,竹塘夜市,23.8554791,120.4279916,ChIJsYs2kF2zbjQR9cUQ8cADLog,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",https://maps.google.com/?cid=9812784765299901941
彰化縣,大城夜市,23.8549355,120.3213808,ChIJk0YqTq-tbjQRUJgPOv-ySHs,[],https://maps.google.com/?cid=8883547074248808528
彰化縣,埤頭星期三夜市,23.8776623,120.4703258,ChIJ_UbxuyVLaTQRrrDNaJ6vL-k,[],https://maps.google.com/?cid=16802841829640614062
南投縣,草鞋墩人文觀光夜市,23.9880686,120.6864882,ChIJiwdH4nQwaTQRgIkShSP_TxA,"['Monday: Closed', 'Tuesday: 5:30\u2009–\u200911:00\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 5:30\u2009–\u200911:00\u202fPM', 'Saturday: 5:30\u2009–\u200911:00\u202fPM', 'Sunday: 5:30\u2009–\u200911:00\u202fPM']",https://maps.google.com/?cid=1175438555788511616
